Date	Location	Crop	Soil_Moisture	Temperature_C	Yield_kg_per_hectare
15092021	Tamil Nadu	Cucumber	38.44	34.51	12172.11
11042024	Uttar Pradesh	Wheat	32.85	20.86	4338.77
12112022	Haryana	Wheat	32.21	28.98	2275.56
10042022	Karnataka	Rice	47.83	31.79	3934.91
10122024	Maharashtra	Rice	39.04	28.57	4191.11
24122023	Tamil Nadu	Potato	30.53	21.57	27012.67
23052023	Haryana	Rice	46.11	29.63	5576.98
7042020	Tamil Nadu	Barley	15.02	19.96	3113.46
13082024	Punjab	Cucumber	30.75	33.0	12559.1
30102024	Uttar Pradesh	Cucumber	35.71	25.51	16686.41
14092021	Haryana	Onion	25.35	20.57	20195.51
11102020	Bihar	Potato	29.27	18.01	21976.66
11032023	Tamil Nadu	Onion	20.19	28.36	18163.95
19112023	Maharashtra	Cucumber	37.32	30.73	13001.42
3092021	Karnataka	Wheat	23.68	24.49	2352.0
10112021	Haryana	Barley	19.26	13.05	1592.85
18122022	Karnataka	Wheat	21.6	24.53	4681.26
13062020	Haryana	Barley	28.45	13.94	2636.57
24092020	Punjab	Wheat	24.31	21.63	3551.77
11012020	Haryana	Potato	42.55	21.5	27037.48
5062021	Karnataka	Potato	35.74	25.0	17624.31
19022023	Karnataka	Barley	25.91	21.25	3100.55
27082023	Haryana	Barley	26.77	20.96	1508.95
22092021	Maharashtra	Cucumber	27.85	34.47	8788.45
7122023	West Bengal	Potato	29.44	25.67	21572.43
30122023	Haryana	Onion	34.31	22.29	18714.35
25072023	Punjab	Rice	41.51	34.08	3744.8
19072022	Maharashtra	Wheat	24.91	24.4	3690.94
19012022	Maharashtra	Cucumber	27.52	31.08	15973.55
21062020	West Bengal	Barley	29.11	16.36	2561.91
1112020	West Bengal	Onion	34.33	22.97	19905.42
12082022	West Bengal	Potato	27.15	20.32	21501.12
18092023	Maharashtra	Rice	48.11	39.46	2123.33
14042023	Bihar	Barley	31.15	18.97	2747.99
11112022	Karnataka	Wheat	21.37	24.02	2609.15
17092021	Bihar	Tomato	35.46	21.66	28739.57
5122024	Uttar Pradesh	Barley	28.03	18.03	2351.56
26012022	Punjab	Rice	47.23	32.87	3582.44
7102023	West Bengal	Rice	47.1	33.24	3664.53
6102023	Maharashtra	Wheat	23.78	17.75	3089.26
27062021	Tamil Nadu	Rice	39.7	37.34	3990.2
12082023	Punjab	Barley	23.63	16.16	3685.01
2082024	Punjab	Tomato	26.09	31.39	16536.06
13012022	West Bengal	Rice	44.45	31.82	5943.49
23082024	West Bengal	Cucumber	35.84	35.45	10095.38
30122022	West Bengal	Onion	21.32	25.41	26756.6
19122024	Punjab	Onion	26.48	16.29	12686.85
3022021	West Bengal	Rice	38.25	28.41	2631.36
22052020	Punjab	Cucumber	35.28	28.81	18501.54
30072022	Uttar Pradesh	Rice	51.68	31.56	4434.43
22112023	Maharashtra	Wheat	22.72	14.86	2257.58
30072022	Bihar	Tomato	29.92	21.62	27084.7
13072023	Bihar	Potato	35.17	16.86	17268.46
29022024	Tamil Nadu	Barley	26.0	20.2	2752.01
11102022	Karnataka	Wheat	23.47	23.1	5230.18
7042024	Bihar	Wheat	35.1	23.55	2535.08
3102023	Haryana	Barley	23.08	14.95	2186.51
16102020	Karnataka	Tomato	34.22	26.62	25359.12
30102024	Bihar	Cucumber	29.95	27.3	20420.58
12072022	West Bengal	Potato	28.71	22.3	25774.57
26032020	Punjab	Rice	46.05	29.81	3906.51
28032023	Maharashtra	Barley	24.19	19.5	3823.36
29092023	Maharashtra	Barley	21.63	22.08	3556.22
4102022	Haryana	Tomato	29.62	26.79	21815.83
21072024	Haryana	Wheat	34.88	20.97	4924.68
21032024	Karnataka	Onion	31.34	21.44	20121.97
29052022	Uttar Pradesh	Barley	23.9	18.93	2844.28
20122023	Punjab	Rice	55.07	31.53	4073.47
25062020	Haryana	Wheat	23.95	22.5	3108.88
30092020	West Bengal	Onion	29.2	30.14	12809.06
15022021	Haryana	Tomato	37.29	20.02	14000.0
28072024	Tamil Nadu	Potato	26.89	27.9	17497.18
14052022	Maharashtra	Potato	27.55	23.81	14226.13
23102021	West Bengal	Wheat	21.92	19.06	1750.0
5082024	Karnataka	Tomato	28.94	33.63	23698.65
18052021	Punjab	Barley	24.64	21.51	1753.8
6012020	Punjab	Barley	26.93	19.61	4004.73
11072020	Bihar	Rice	34.86	26.04	3953.33
11042020	Maharashtra	Wheat	23.76	25.94	3429.94
27072020	Punjab	Potato	30.71	22.55	26916.93
19092022	Karnataka	Onion	28.24	25.91	16272.23
30072020	Punjab	Rice	51.97	29.79	5318.25
13012021	Uttar Pradesh	Cucumber	35.72	32.22	11751.98
15032020	West Bengal	Rice	41.06	36.31	2985.74
16092022	Uttar Pradesh	Potato	35.26	21.8	20764.63
21092022	Maharashtra	Wheat	31.26	27.38	2861.33
24082024	Tamil Nadu	Wheat	32.08	26.13	2820.54
27122023	Karnataka	Rice	45.87	30.17	5433.54
25092023	Uttar Pradesh	Onion	33.79	25.05	14106.24
25012021	Tamil Nadu	Potato	40.12	22.8	20141.1
15112020	Bihar	Rice	52.17	29.14	3526.28
5122023	West Bengal	Potato	27.75	24.22	24936.95
22052021	Haryana	Onion	19.86	19.68	17276.33
17012020	Haryana	Barley	24.31	19.03	2490.71
11012021	Haryana	Rice	51.06	29.45	5069.78
16062021	Tamil Nadu	Wheat	23.18	22.97	3788.65
22032022	West Bengal	Onion	19.82	24.74	17052.53
27082021	Maharashtra	Cucumber	34.84	24.71	16342.24
26072023	Tamil Nadu	Tomato	25.3	31.36	24040.27
19122021	Bihar	Rice	35.6	30.39	3808.58
29032024	Haryana	Rice	45.74	32.77	5560.89
22102021	Tamil Nadu	Barley	24.38	25.58	2750.27
30122022	Bihar	Cucumber	30.0	24.87	14581.12
26032021	Maharashtra	Onion	24.54	25.88	19766.48
2062021	Maharashtra	Potato	37.01	19.44	13707.74
26042024	Haryana	Wheat	30.36	17.86	3557.67
8022022	Haryana	Wheat	26.84	26.92	2740.52
1122023	Bihar	Potato	38.39	17.54	16964.09
16042022	Haryana	Tomato	33.42	28.98	38173.69
5122024	Maharashtra	Barley	22.19	22.95	2520.77
14072022	West Bengal	Onion	32.79	23.85	27234.14
28122021	Tamil Nadu	Cucumber	35.16	30.52	17978.41
25062020	Haryana	Wheat	20.86	19.5	2846.55
29062022	Punjab	Potato	37.03	18.32	22080.0
20032021	West Bengal	Onion	23.68	28.59	17907.87
4042023	Tamil Nadu	Cucumber	29.77	30.03	13271.43
13022023	Maharashtra	Barley	27.98	20.36	2635.9
14022023	Uttar Pradesh	Onion	26.33	24.5	15671.51
26072024	Haryana	Rice	54.83	36.65	3458.29
14092021	Tamil Nadu	Tomato	38.05	26.33	30102.01
4042023	Maharashtra	Barley	21.34	17.95	3706.02
13062021	Karnataka	Onion	34.41	18.79	13691.51
20042022	Haryana	Cucumber	24.76	29.11	14276.7
6022020	Maharashtra	Cucumber	38.48	26.96	21398.34
3102023	Uttar Pradesh	Rice	52.82	28.89	4605.38
27092020	Uttar Pradesh	Barley	25.88	13.09	2702.87
29032022	Punjab	Tomato	35.4	23.25	34304.01
20112024	West Bengal	Wheat	28.91	22.44	3448.99
19102020	West Bengal	Tomato	29.37	33.05	20784.82
15112023	West Bengal	Cucumber	35.47	34.75	16456.81
19042023	Punjab	Barley	20.86	19.57	2935.38
12012023	Uttar Pradesh	Wheat	27.49	21.69	3226.93
22062024	Bihar	Barley	21.84	21.82	1900.59
24102021	Uttar Pradesh	Tomato	36.68	27.02	41869.65
18112020	Bihar	Cucumber	31.89	26.99	22166.92
24052023	Punjab	Barley	24.04	12.45	1717.07
3062023	Maharashtra	Onion	25.2	24.63	18647.86
16062023	Maharashtra	Wheat	30.63	17.74	4119.1
25082021	Maharashtra	Barley	28.81	16.47	2132.0
8052023	Punjab	Tomato	31.95	29.03	32501.84
11042021	West Bengal	Potato	29.42	25.09	20936.38
19042023	Maharashtra	Potato	39.03	23.03	11012.2
18112024	Maharashtra	Rice	39.02	32.78	6109.63
25102023	Bihar	Potato	30.09	18.83	30450.51
9112022	Bihar	Potato	30.63	18.79	31489.04
27072021	Maharashtra	Tomato	26.8	30.11	23898.92
17112021	Maharashtra	Barley	22.67	17.16	3000.63
11032020	West Bengal	Cucumber	30.02	35.74	10464.29
14092023	Haryana	Tomato	26.22	26.93	43808.03
21122024	Uttar Pradesh	Wheat	23.65	16.67	2751.22
20022020	Tamil Nadu	Onion	26.33	33.5	19069.89
10012023	Haryana	Rice	55.92	33.79	4292.59
13112022	Punjab	Tomato	34.78	25.33	32803.66
24122023	Maharashtra	Cucumber	37.04	32.56	16135.55
17062024	Maharashtra	Onion	28.17	27.11	19223.44
24022022	Haryana	Potato	31.82	19.28	29198.29
24082022	Uttar Pradesh	Barley	24.58	13.28	1745.9
1032021	Maharashtra	Onion	27.75	21.88	20609.29
26082021	Maharashtra	Onion	28.69	24.72	21264.71
8042021	West Bengal	Onion	24.88	18.28	14823.74
5092020	Karnataka	Tomato	25.26	27.36	23936.95
7032020	Karnataka	Onion	26.89	28.12	17932.29
30022022	Karnataka	Wheat	24.68	28.33	2509.66
21062021	Bihar	Rice	56.8	29.34	6296.07
9102021	Tamil Nadu	Potato	28.85	22.94	21781.17
23022020	Karnataka	Potato	32.78	21.37	19839.12
9112022	Bihar	Barley	25.05	13.98	3546.87
29052020	Maharashtra	Cucumber	26.89	30.54	19538.97
22092021	Tamil Nadu	Barley	20.33	19.32	3522.11
23022024	Karnataka	Tomato	30.77	28.78	33176.42
27122021	West Bengal	Tomato	27.89	24.81	35752.81
20092023	Uttar Pradesh	Cucumber	37.0	30.26	15501.91
5092023	Haryana	Barley	29.36	11.4	1555.26
10112023	Haryana	Barley	19.76	15.78	3139.78
23012021	Bihar	Wheat	26.21	24.79	2941.28
29082023	West Bengal	Potato	26.12	17.64	18326.7
26062021	Bihar	Tomato	38.87	28.78	32976.83
8032020	Haryana	Rice	43.56	27.52	3449.03
24012023	Uttar Pradesh	Barley	30.24	26.01	1603.31
7042020	Karnataka	Barley	23.65	17.17	3674.25
8062023	Tamil Nadu	Cucumber	35.3	35.61	12637.99
19102020	Punjab	Potato	31.84	21.12	26164.65
8052020	Bihar	Tomato	38.67	24.43	27809.3
26092024	Haryana	Cucumber	32.72	27.76	10830.27
1032021	Punjab	Cucumber	34.71	34.62	8230.1
19052023	Karnataka	Barley	28.01	18.39	2516.13
24072021	Tamil Nadu	Barley	27.71	17.24	1657.55
11022023	Uttar Pradesh	Potato	31.63	22.77	21578.1
16012023	Punjab	Cucumber	27.39	22.9	12213.54
24052024	Haryana	Rice	57.65	30.4	3931.75
1092021	Bihar	Rice	38.26	29.13	5597.7
29022020	West Bengal	Rice	42.28	27.73	3045.42
17052020	Punjab	Rice	46.17	31.64	5787.55
7052021	Karnataka	Cucumber	35.5	35.28	13024.3
23032022	Maharashtra	Potato	30.38	25.19	14049.41
28102021	Karnataka	Wheat	33.88	28.32	3167.39
14022021	Punjab	Barley	21.8	18.89	2166.13
1112020	West Bengal	Potato	38.9	21.29	21328.9
1012022	Bihar	Onion	24.29	29.12	21106.79
1032024	Haryana	Onion	24.12	25.06	22467.54
8082021	Uttar Pradesh	Rice	46.49	31.15	6025.16
25082021	Bihar	Rice	40.66	36.42	3047.24
11022024	Maharashtra	Rice	50.61	33.31	4682.2
27082022	Maharashtra	Potato	34.95	21.61	16411.22
17032023	Haryana	Cucumber	30.48	27.62	22339.78
25012020	Uttar Pradesh	Rice	38.27	29.01	2881.53
12092020	Tamil Nadu	Barley	28.66	28.11	2783.15
7082024	Karnataka	Tomato	31.51	25.96	37514.53
25112023	Maharashtra	Tomato	31.68	23.33	31455.13
8032023	Uttar Pradesh	Barley	24.77	17.49	2148.55
29102023	Haryana	Wheat	35.48	25.59	2879.3
19082020	Punjab	Tomato	31.73	28.36	20824.3
11102021	Tamil Nadu	Potato	29.88	30.05	15712.55
4032021	Punjab	Tomato	38.6	29.52	31882.94
3082022	West Bengal	Potato	28.7	16.9	17804.74
10102021	Haryana	Potato	29.72	23.28	13336.16
14102021	Tamil Nadu	Tomato	39.71	26.9	35357.86
2042022	Tamil Nadu	Wheat	31.55	21.11	3086.99
10072022	Uttar Pradesh	Tomato	33.67	28.48	18274.89
8082022	Bihar	Barley	29.72	16.3	2337.8
8042024	Bihar	Potato	33.49	20.18	30965.4
22112021	Tamil Nadu	Onion	31.02	26.74	26986.61
23022020	West Bengal	Onion	20.72	24.52	17667.88
18052022	West Bengal	Barley	25.67	16.5	3481.26
30022020	Karnataka	Barley	22.23	21.59	3413.91
23102021	Uttar Pradesh	Potato	36.03	19.75	20766.9
16062024	Tamil Nadu	Tomato	31.0	32.86	35378.64
14112021	Tamil Nadu	Onion	22.0	24.77	18090.97
17052024	Haryana	Potato	26.14	21.01	16895.28
3052020	Haryana	Wheat	34.08	25.27	2793.26
23042022	Tamil Nadu	Barley	20.58	26.13	3383.01
13082020	Maharashtra	Cucumber	35.21	37.14	7949.73
30082024	Maharashtra	Cucumber	30.07	33.74	16576.52
7072020	Uttar Pradesh	Tomato	37.89	25.57	42680.75
25112020	Bihar	Potato	38.11	16.85	16323.18
17112020	West Bengal	Wheat	22.41	25.79	2296.94
12072020	Maharashtra	Wheat	28.22	28.21	2874.64
11012020	Uttar Pradesh	Rice	50.77	26.75	3132.62
13072020	Bihar	Wheat	20.96	25.94	2260.1
15112020	Tamil Nadu	Onion	21.27	23.86	15015.47
14122021	Haryana	Onion	28.09	29.64	12045.65
9012021	Maharashtra	Tomato	33.67	29.82	33069.95
9092022	Haryana	Tomato	36.19	23.67	21645.79
23012020	Uttar Pradesh	Potato	29.08	16.89	13420.23
4092024	Maharashtra	Wheat	27.17	25.83	4113.94
7082023	Haryana	Rice	54.18	36.6	2718.99
26112023	Bihar	Tomato	31.64	30.26	34231.13
23092024	West Bengal	Onion	23.9	24.47	18618.37
27112023	Tamil Nadu	Potato	31.91	26.96	14010.3
24042023	West Bengal	Potato	25.55	20.22	13608.39
10032023	Punjab	Rice	44.0	28.7	5202.72
12052021	West Bengal	Tomato	29.79	33.74	25390.21
4022021	Maharashtra	Wheat	26.2	22.88	4953.2
11032023	Bihar	Tomato	35.12	26.34	33083.43
25032022	Maharashtra	Onion	26.53	21.24	14144.3
17022021	Bihar	Onion	29.27	19.27	18515.08
8032022	Maharashtra	Cucumber	31.17	24.94	13776.08
19052020	Tamil Nadu	Potato	29.15	26.6	22490.57
21012021	Punjab	Tomato	34.29	31.43	26180.77
28012024	Punjab	Tomato	39.59	22.78	29471.29
13042021	West Bengal	Barley	27.57	20.33	3507.53
23082024	West Bengal	Rice	46.49	34.41	3189.2
6122021	Karnataka	Wheat	20.29	23.51	5035.02
1042023	West Bengal	Wheat	20.79	23.93	3479.01
22032022	Haryana	Potato	25.76	16.56	16477.66
26092021	Uttar Pradesh	Wheat	29.1	20.25	2972.76
24102022	Maharashtra	Tomato	27.71	31.93	15762.45
21062023	Uttar Pradesh	Tomato	28.6	27.25	34505.13
3082024	Haryana	Wheat	28.16	18.61	3743.89
10082023	Bihar	Cucumber	34.65	25.94	19182.82
23052020	West Bengal	Rice	55.3	34.8	4118.49
5042022	Punjab	Barley	27.85	17.89	2446.03
6082024	Maharashtra	Rice	42.29	35.61	2382.3
4072021	Haryana	Onion	33.42	26.18	15862.45
19072022	Haryana	Potato	26.75	20.09	21505.0
15062020	Tamil Nadu	Potato	27.8	24.19	30430.3
19012024	Haryana	Onion	31.08	23.14	26193.16
15082022	Tamil Nadu	Potato	37.14	26.14	13052.33
21062021	Karnataka	Onion	23.77	24.5	18001.94
21012024	Maharashtra	Rice	41.23	37.77	3066.2
4072022	Maharashtra	Barley	18.44	13.31	2531.29
3042021	Punjab	Wheat	26.67	19.33	3757.47
2042024	Haryana	Barley	27.71	22.04	1907.69
2122023	Karnataka	Tomato	42.14	33.7	27448.07
25112022	Bihar	Tomato	29.2	24.08	19357.65
22072024	Haryana	Barley	27.12	21.57	3605.38
16112024	Haryana	Cucumber	29.7	28.83	13363.06
27112021	Uttar Pradesh	Barley	24.17	22.77	2574.49
13122023	West Bengal	Rice	48.89	31.0	5289.75
17012020	Bihar	Potato	38.04	21.15	14628.42
4042023	Maharashtra	Tomato	37.91	28.39	29615.98
28102020	Karnataka	Rice	44.99	28.96	4218.15
5022022	Haryana	Tomato	34.82	29.13	19063.89
10022022	Haryana	Tomato	29.32	27.2	44172.36
26042023	Punjab	Rice	46.56	28.26	4255.07
3122023	West Bengal	Onion	28.86	20.52	10500.0
25012023	Punjab	Tomato	27.78	30.8	27915.85
30022020	Punjab	Cucumber	23.65	33.96	17461.19
13032020	Uttar Pradesh	Barley	22.34	21.9	3404.24
28012022	Karnataka	Tomato	27.44	29.04	23735.44
14072020	Punjab	Cucumber	37.2	27.19	13132.0
12092024	Punjab	Cucumber	38.74	25.97	13374.68
29022021	Karnataka	Barley	25.11	18.74	2553.37
24092020	Uttar Pradesh	Wheat	29.47	14.63	2634.81
1062021	Maharashtra	Onion	30.49	30.39	11587.75
26052021	West Bengal	Tomato	29.14	24.71	32517.94
25052020	Maharashtra	Cucumber	34.69	32.98	11622.45
1112020	Haryana	Wheat	20.66	20.07	4686.63
7052020	Karnataka	Cucumber	28.96	27.5	8480.63
30052024	West Bengal	Cucumber	27.16	24.42	16232.58
4092023	Bihar	Tomato	35.58	27.66	32989.96
1092024	Uttar Pradesh	Potato	27.27	23.79	11743.12
26052021	Tamil Nadu	Onion	29.87	32.08	18464.22
18012021	Karnataka	Onion	24.53	29.05	16914.34
11092024	Maharashtra	Potato	24.79	18.67	22359.45
8042021	Karnataka	Onion	22.84	24.5	15002.33
30062020	Punjab	Cucumber	33.55	29.51	22556.37
18062024	Maharashtra	Tomato	34.13	31.36	23682.79
11082023	Haryana	Tomato	26.78	27.09	24033.51
30112024	Karnataka	Potato	35.79	20.01	13848.32
21022024	Haryana	Rice	41.63	30.55	4429.96
10122021	Tamil Nadu	Potato	33.83	20.48	19841.71
26012020	Haryana	Onion	29.13	24.0	15986.94
3092022	West Bengal	Rice	47.27	34.43	2706.83
15022023	Haryana	Wheat	34.47	26.08	3874.95
19012020	Uttar Pradesh	Potato	25.68	17.5	27179.82
26112024	West Bengal	Potato	37.51	22.58	15541.83
14072021	Maharashtra	Potato	28.95	19.83	17743.71
15102023	West Bengal	Potato	29.35	26.82	17245.67
6052023	Bihar	Cucumber	39.05	33.78	8246.54
15122020	Bihar	Onion	28.25	19.57	13110.69
5062023	Maharashtra	Tomato	35.76	29.04	18506.88
2102021	Karnataka	Potato	30.85	20.44	15486.84
1032020	Maharashtra	Tomato	34.61	26.59	34289.25
17122022	Tamil Nadu	Rice	35.94	35.8	5645.86
12032024	West Bengal	Tomato	25.92	24.68	34405.59
7042022	Bihar	Barley	26.6	20.13	2212.28
12012020	Tamil Nadu	Barley	23.77	25.97	3257.21
30072023	Bihar	Onion	30.35	21.42	23848.36
29102024	Tamil Nadu	Rice	52.2	35.79	2969.71
16042024	Bihar	Onion	26.03	25.82	21446.23
13012024	Uttar Pradesh	Tomato	26.85	26.22	33963.26
30012020	Haryana	Rice	36.69	33.84	5649.56
2112021	Karnataka	Wheat	25.21	28.12	3026.74
7102022	Haryana	Barley	22.28	15.12	1979.8
13082024	Maharashtra	Tomato	28.1	24.4	21478.45
22102023	Karnataka	Rice	42.65	32.33	5127.11
18032023	Karnataka	Onion	34.24	28.21	20486.55
7022024	West Bengal	Barley	24.2	18.16	3799.96
5102022	Uttar Pradesh	Wheat	28.45	16.37	3173.89
29062022	Uttar Pradesh	Cucumber	25.54	32.75	9627.66
1082023	West Bengal	Rice	51.66	37.33	3188.15
22042024	Karnataka	Tomato	27.63	26.39	17448.8
14022020	Bihar	Tomato	32.79	19.61	21692.9
27092021	West Bengal	Potato	27.69	24.13	16465.32
18092021	Karnataka	Rice	48.79	31.6	3651.78
11032023	Tamil Nadu	Potato	30.17	19.99	16179.62
13072021	Karnataka	Rice	50.13	32.88	5851.02
12062022	Punjab	Rice	35.64	26.68	3924.7
28032022	Punjab	Onion	22.26	27.66	15357.0
13042021	Tamil Nadu	Barley	32.77	24.04	2899.1
9122024	West Bengal	Wheat	27.62	19.57	3453.5
6122023	Punjab	Cucumber	24.84	28.58	19803.5
10082020	West Bengal	Barley	27.57	18.91	2933.7
11052024	Haryana	Potato	28.33	22.72	27958.56
11102022	West Bengal	Potato	26.24	24.5	13488.01
24042024	Haryana	Wheat	29.03	28.35	2029.83
9062021	Haryana	Barley	26.14	20.15	1917.98
3122021	Tamil Nadu	Barley	28.47	26.48	2688.44
30062023	Uttar Pradesh	Potato	32.2	21.36	17136.7
11092020	Haryana	Cucumber	30.61	24.43	15858.27
21072020	Punjab	Barley	24.19	17.23	3637.0
6052020	Maharashtra	Barley	23.13	15.91	3302.27
8012024	Maharashtra	Potato	33.9	23.0	27084.16
22082021	Karnataka	Tomato	41.37	30.57	16616.05
25072023	Tamil Nadu	Tomato	37.03	30.68	38672.08
3102023	Haryana	Onion	30.3	27.51	24964.98
10102023	Uttar Pradesh	Onion	33.88	21.81	18265.42
30052023	West Bengal	Onion	34.98	24.55	25312.49
2052024	Haryana	Wheat	27.98	21.02	3066.42
1082024	Uttar Pradesh	Tomato	35.48	26.22	40603.84
25092020	Maharashtra	Tomato	32.96	21.13	22153.31
6042024	Maharashtra	Tomato	38.3	28.66	40849.23
14082023	Punjab	Rice	44.55	29.95	4228.48
21022021	Uttar Pradesh	Tomato	29.99	31.99	19810.64
20032022	Karnataka	Tomato	34.95	25.37	37405.1
2032023	Haryana	Potato	41.07	19.93	32386.1
9092022	Bihar	Barley	25.01	17.37	3528.42
20092023	Karnataka	Tomato	26.39	32.61	17176.27
15052020	West Bengal	Rice	45.7	34.81	5773.41
5032023	West Bengal	Onion	29.18	23.66	16623.52
27062022	Tamil Nadu	Wheat	31.09	24.2	4708.71
28042022	Uttar Pradesh	Rice	41.3	26.69	4889.46
6032023	Tamil Nadu	Barley	22.61	22.71	3311.24
6092021	West Bengal	Barley	25.47	19.44	2894.5
29042023	Maharashtra	Rice	54.61	31.78	5705.76
4072021	Bihar	Potato	36.18	20.62	14453.63
5042023	Punjab	Tomato	34.15	26.97	41802.81
11032022	West Bengal	Potato	37.1	21.3	31904.62
28042020	Maharashtra	Tomato	28.49	23.91	25094.72
4122023	West Bengal	Tomato	29.42	31.15	22058.59
25102021	Maharashtra	Onion	29.63	20.73	15109.88
1012021	Tamil Nadu	Rice	45.6	29.61	4558.06
18082020	Uttar Pradesh	Onion	36.67	25.06	21539.52
30042021	Bihar	Cucumber	29.27	26.61	14814.77
22082022	Haryana	Cucumber	26.73	33.51	12934.49
30032020	Karnataka	Rice	35.99	28.76	4284.01
7052021	Maharashtra	Potato	34.82	19.17	26151.03
16102020	Tamil Nadu	Potato	28.89	24.27	30167.28
16062022	Karnataka	Barley	19.46	18.08	3131.28
13122023	West Bengal	Onion	22.27	24.49	14879.83
22052024	Haryana	Onion	26.73	22.13	17678.61
12022020	Karnataka	Tomato	35.52	26.6	39575.27
26032023	Maharashtra	Barley	18.87	24.88	2697.16
21032024	Tamil Nadu	Barley	16.06	26.27	2124.01
26062021	Haryana	Cucumber	28.46	32.21	19334.25
28112021	Tamil Nadu	Potato	28.48	26.21	26627.6
21042024	Punjab	Barley	25.4	15.89	1715.33
3012022	Uttar Pradesh	Potato	34.69	22.75	11512.57
1062023	West Bengal	Tomato	36.0	30.25	18002.34
4012022	Bihar	Potato	38.21	23.95	16849.78
26032023	Bihar	Tomato	36.38	31.63	30522.23
4042023	West Bengal	Onion	23.14	29.83	22802.17
8052024	Maharashtra	Wheat	33.44	25.3	3003.74
12012024	Maharashtra	Potato	28.76	17.79	13770.58
11092021	West Bengal	Tomato	27.35	29.12	38089.92
5122024	Haryana	Wheat	27.37	20.78	4524.57
3092023	Maharashtra	Cucumber	27.36	33.17	10151.58
1122022	Maharashtra	Wheat	21.84	27.12	2866.73
13092023	Haryana	Rice	46.75	35.48	5222.57
24022022	Bihar	Tomato	34.74	28.79	36682.65
8062024	Karnataka	Potato	30.02	22.12	15455.65
13032022	Bihar	Cucumber	35.76	21.83	7481.85
20062024	Punjab	Wheat	27.92	18.67	3606.95
28022021	Bihar	Onion	28.71	29.38	15887.51
19042023	Karnataka	Rice	45.57	37.28	4831.74
6012024	Uttar Pradesh	Cucumber	39.18	25.68	11776.09
2032023	Punjab	Tomato	33.77	22.83	19866.48
20052022	Karnataka	Onion	19.83	27.33	26502.34
26062023	Maharashtra	Potato	31.92	17.88	14406.94
25032020	Karnataka	Tomato	33.05	28.31	39775.06
15102020	Karnataka	Potato	41.26	19.19	22232.65
24082021	Tamil Nadu	Rice	37.63	30.5	2277.66
8102020	Tamil Nadu	Wheat	27.97	25.32	3684.55
25022024	Punjab	Barley	28.7	13.98	2696.92
14022022	Bihar	Rice	40.1	31.96	3765.45
15122024	Karnataka	Rice	44.86	28.49	3393.21
29082023	West Bengal	Tomato	29.4	29.7	40391.78
30052023	Haryana	Tomato	30.77	28.49	40058.38
15092023	West Bengal	Wheat	29.23	24.83	3892.6
24092024	Punjab	Tomato	30.36	28.57	34176.03
7112022	Haryana	Tomato	37.06	24.46	30436.43
14032023	Uttar Pradesh	Rice	54.07	36.77	3866.87
22112022	Maharashtra	Rice	44.55	33.88	6204.87
20062024	West Bengal	Onion	18.96	29.32	14752.76
25092024	West Bengal	Potato	34.08	23.62	17800.94
16012021	Karnataka	Rice	54.48	32.37	4091.53
10032021	Maharashtra	Wheat	26.38	25.76	2789.21
5122020	Punjab	Rice	48.47	34.81	4533.98
24082022	Haryana	Onion	36.41	26.69	24543.99
5062022	Bihar	Barley	18.5	17.09	3918.29
3042024	Karnataka	Tomato	40.35	29.3	26597.88
15112022	West Bengal	Potato	31.85	22.84	26713.64
4082023	West Bengal	Onion	33.77	28.57	21822.66
1102023	Maharashtra	Onion	34.23	23.25	19768.73
26102020	Bihar	Tomato	29.66	25.59	34501.09
18092020	Uttar Pradesh	Wheat	31.89	21.56	3866.21
12042020	Haryana	Wheat	23.46	22.89	5256.83
3072020	Haryana	Tomato	23.31	26.96	43235.88
8072021	Bihar	Onion	29.31	26.32	26571.2
2032022	Maharashtra	Rice	47.05	35.31	4886.62
28032022	Punjab	Potato	38.79	18.55	16002.5
7112021	Punjab	Onion	25.02	26.93	22281.65
12082024	West Bengal	Barley	26.35	19.82	2172.56
26022024	Bihar	Potato	25.79	17.03	23836.04
23062023	Tamil Nadu	Potato	28.46	21.33	23291.67
17022022	Uttar Pradesh	Onion	26.33	25.26	28788.73
13102020	West Bengal	Wheat	33.79	24.98	4416.34
23032020	Maharashtra	Potato	36.61	18.5	15096.1
25052021	West Bengal	Tomato	31.74	29.92	33431.87
6022023	West Bengal	Onion	23.3	30.23	15898.19
8032021	Uttar Pradesh	Rice	40.58	29.35	6264.23
12122023	Bihar	Onion	34.24	27.4	12727.83
28072022	West Bengal	Tomato	27.62	33.24	31928.52
25052020	Bihar	Potato	27.37	22.91	12594.26
4112022	Uttar Pradesh	Tomato	38.39	25.41	25160.81
24102022	West Bengal	Potato	31.03	20.75	25472.46
11102024	Maharashtra	Barley	21.78	20.78	2029.89
14082024	Punjab	Wheat	21.51	21.48	4576.77
11102022	Haryana	Cucumber	25.59	25.03	9365.37
28062021	Bihar	Potato	34.83	19.8	31325.31
20012022	West Bengal	Potato	38.15	18.15	25532.28
